shapeID,city,date,t,treated,post,treat_post,log_avg_rad,pop_density
VNM-ADM2-010,Hanoi,2022-09-01,9,0,0,0,2.2738,9651.0
VNM-ADM2-010,Hanoi,2022-10-01,10,0,0,0,2.3014,9695.0
VNM-ADM2-010,Hanoi,2022-11-01,11,0,0,0,2.3544,8622.0
VNM-ADM2-010,Hanoi,2022-12-01,12,0,0,0,2.3452,13535.0
VNM-ADM2-010,Hanoi,2023-01-01,13,0,0,0,2.3145,15253.0
VNM-ADM2-010,Hanoi,2023-02-01,14,0,0,0,2.412,13017.0
VNM-ADM2-010,Hanoi,2023-03-01,15,0,0,0,2.3584,6616.0
VNM-ADM2-010,Hanoi,2023-04-01,16,0,0,0,2.3438,5789.0
VNM-ADM2-010,Hanoi,2023-05-01,17,0,0,0,2.3269,10435.0
VNM-ADM2-010,Hanoi,2023-06-01,18,0,0,0,2.3328,7685.0
VNM-ADM2-010,Hanoi,2023-07-01,19,0,0,0,2.3628,6296.0
VNM-ADM2-010,Hanoi,2023-08-01,20,0,0,0,2.3793,5764.0
VNM-ADM2-010,Hanoi,2023-09-01,21,0,0,0,2.3364,8334.0
VNM-ADM2-010,Hanoi,2023-10-01,22,0,0,0,2.3375,10717.0
VNM-ADM2-010,Hanoi,2023-11-01,23,0,0,0,2.2875,11113.0
VNM-ADM2-010,Hanoi,2023-12-01,24,0,0,0,2.3631,5655.0
VNM-ADM2-010,Hanoi,2024-01-01,25,0,1,0,2.3546,11985.0
VNM-ADM2-010,Hanoi,2024-02-01,26,0,1,0,2.3624,10706.0
VNM-ADM2-010,Hanoi,2024-03-01,27,0,1,0,2.4336,12231.0
VNM-ADM2-010,Hanoi,2024-04-01,28,0,1,0,2.4565,8500.0
VNM-ADM2-010,Hanoi,2024-05-01,29,0,1,0,2.3911,11958.0
VNM-ADM2-010,Hanoi,2024-06-01,30,0,1,0,2.4115,8491.0
VNM-ADM2-010,Hanoi,2024-07-01,31,0,1,0,2.3698,11700.0
VNM-ADM2-010,Hanoi,2024-08-01,32,0,1,0,2.4578,11261.0
VNM-ADM2-010,Hanoi,2024-09-01,33,0,1,0,2.4286,7807.0
VNM-ADM2-010,Hanoi,2024-10-01,34,0,1,0,2.3779,14444.0
VNM-ADM2-010,Hanoi,2024-11-01,35,0,1,0,2.4362,11778.0
VNM-ADM2-010,Hanoi,2024-12-01,36,0,1,0,2.4176,6749.0
VNM-ADM2-011,Hanoi,2022-01-01,1,0,0,0,2.6642,7789.0
VNM-ADM2-011,Hanoi,2022-02-01,2,0,0,0,2.6998,13756.0
VNM-ADM2-011,Hanoi,2022-03-01,3,0,0,0,2.6977,7172.0
VNM-ADM2-011,Hanoi,2022-04-01,4,0,0,0,2.655,11291.0
VNM-ADM2-011,Hanoi,2022-05-01,5,0,0,0,2.7366,8028.0
VNM-ADM2-011,Hanoi,2022-06-01,6,0,0,0,2.7068,10515.0
VNM-ADM2-011,Hanoi,2022-07-01,7,0,0,0,2.6714,16178.0
VNM-ADM2-011,Hanoi,2022-08-01,8,0,0,0,2.6938,10777.0
VNM-ADM2-011,Hanoi,2022-09-01,9,0,0,0,2.6786,7465.0
VNM-ADM2-011,Hanoi,2022-10-01,10,0,0,0,2.7225,10389.0
VNM-ADM2-011,Hanoi,2022-11-01,11,0,0,0,2.72,13110.0
VNM-ADM2-011,Hanoi,2022-12-01,12,0,0,0,2.6473,8580.0
VNM-ADM2-011,Hanoi,2023-01-01,13,0,0,0,2.6596,11070.0
VNM-ADM2-011,Hanoi,2023-02-01,14,0,0,0,2.7257,10729.0
VNM-ADM2-011,Hanoi,2023-03-01,15,0,0,0,2.7046,13294.0
VNM-ADM2-011,Hanoi,2023-04-01,16,0,0,0,2.7081,10776.0
VNM-ADM2-011,Hanoi,2023-05-01,17,0,0,0,2.7934,11884.0
VNM-ADM2-011,Hanoi,2023-06-01,18,0,0,0,2.7788,7546.0
VNM-ADM2-011,Hanoi,2023-07-01,19,0,0,0,2.7603,11701.0
VNM-ADM2-011,Hanoi,2023-08-01,20,0,0,0,2.8034,7576.0
VNM-ADM2-011,Hanoi,2023-09-01,21,0,0,0,2.8004,7834.0
VNM-ADM2-011,Hanoi,2023-10-01,22,0,0,0,2.7464,8367.0
VNM-ADM2-011,Hanoi,2023-11-01,23,0,0,0,2.7455,4830.0
VNM-ADM2-011,Hanoi,2023-12-01,24,0,0,0,2.7649,11911.0
VNM-ADM2-011,Hanoi,2024-01-01,25,0,1,0,2.8053,12096.0
VNM-ADM2-011,Hanoi,2024-02-01,26,0,1,0,2.8337,9625.0
VNM-ADM2-011,Hanoi,2024-03-01,27,0,1,0,2.7863,7960.0
VNM-ADM2-011,Hanoi,2024-04-01,28,0,1,0,2.8292,12291.0
VNM-ADM2-011,Hanoi,2024-05-01,29,0,1,0,2.7844,8859.0
VNM-ADM2-011,Hanoi,2024-06-01,30,0,1,0,2.7401,13825.0
VNM-ADM2-011,Hanoi,2024-07-01,31,0,1,0,2.8229,3853.0
VNM-ADM2-011,Hanoi,2024-08-01,32,0,1,0,2.7511,9801.0
VNM-ADM2-011,Hanoi,2024-09-01,33,0,1,0,2.8162,10269.0
VNM-ADM2-011,Hanoi,2024-10-01,34,0,1,0,2.7537,8164.0
VNM-ADM2-011,Hanoi,2024-11-01,35,0,1,0,2.7503,8169.0
VNM-ADM2-011,Hanoi,2024-12-01,36,0,1,0,2.7944,8408.0
VNM-ADM2-012,Hanoi,2022-01-01,1,1,0,0,1.8049,10384.0
VNM-ADM2-012,Hanoi,2022-02-01,2,1,0,0,1.8331,10929.0
VNM-ADM2-012,Hanoi,2022-03-01,3,1,0,0,1.7753,9931.0
VNM-ADM2-012,Hanoi,2022-04-01,4,1,0,0,1.8296,4618.0
VNM-ADM2-012,Hanoi,2022-05-01,5,1,0,0,1.8738,10878.0
VNM-ADM2-012,Hanoi,2022-06-01,6,1,0,0,1.8145,16487.0
VNM-ADM2-012,Hanoi,2022-07-01,7,1,0,0,1.8359,10104.0
VNM-ADM2-012,Hanoi,2022-08-01,8,1,0,0,1.8581,12325.0
VNM-ADM2-012,Hanoi,2022-09-01,9,1,0,0,1.7866,12454.0
VNM-ADM2-012,Hanoi,2022-10-01,10,1,0,0,1.8473,12596.0
VNM-ADM2-012,Hanoi,2022-11-01,11,1,0,0,1.8754,7736.0
VNM-ADM2-012,Hanoi,2022-12-01,12,1,0,0,1.9079,9076.0
VNM-ADM2-012,Hanoi,2023-01-01,13,1,0,0,1.8508,6450.0
VNM-ADM2-012,Hanoi,2023-02-01,14,1,0,0,1.817,10506.0
VNM-ADM2-012,Hanoi,2023-03-01,15,1,0,0,1.8191,7568.0
VNM-ADM2-012,Hanoi,2023-04-01,16,1,0,0,1.8836,13009.0
VNM-ADM2-012,Hanoi,2023-05-01,17,1,0,0,1.8504,13253.0
VNM-ADM2-012,Hanoi,2023-06-01,18,1,0,0,1.8737,9478.0
VNM-ADM2-012,Hanoi,2023-07-01,19,1,0,0,1.8689,14698.0
VNM-ADM2-012,Hanoi,2023-08-01,20,1,0,0,1.9309,11407.0
VNM-ADM2-012,Hanoi,2023-09-01,21,1,0,0,1.8727,12336.0
VNM-ADM2-012,Hanoi,2023-10-01,22,1,0,0,1.8222,9441.0
VNM-ADM2-012,Hanoi,2023-11-01,23,1,0,0,1.9325,15415.0
VNM-ADM2-012,Hanoi,2023-12-01,24,1,0,0,1.855,13181.0
VNM-ADM2-012,Hanoi,2024-01-01,25,1,1,1,1.9149,10851.0
VNM-ADM2-012,Hanoi,2024-02-01,26,1,1,1,1.9762,7327.0
VNM-ADM2-012,Hanoi,2024-03-01,27,1,1,1,1.9346,9240.0
VNM-ADM2-012,Hanoi,2024-04-01,28,1,1,1,2.0005,8129.0
VNM-ADM2-012,Hanoi,2024-05-01,29,1,1,1,1.985,13218.0
VNM-ADM2-012,Hanoi,2024-06-01,30,1,1,1,1.9627,11649.0
VNM-ADM2-012,Hanoi,2024-07-01,31,1,1,1,1.9742,6225.0
VNM-ADM2-012,Hanoi,2024-08-01,32,1,1,1,1.9789,2884.0
VNM-ADM2-012,Hanoi,2024-09-01,33,1,1,1,1.9444,13513.0
VNM-ADM2-012,Hanoi,2024-10-01,34,1,1,1,1.9384,8074.0
VNM-ADM2-012,Hanoi,2024-11-01,35,1,1,1,1.992,12896.0
VNM-ADM2-012,Hanoi,2024-12-01,36,1,1,1,2.0321,6893.0
VNM-ADM2-013,Hanoi,2022-01-01,1,0,0,0,2.5721,10084.0
VNM-ADM2-013,Hanoi,2022-02-01,2,0,0,0,2.6853,8357.0
VNM-ADM2-013,Hanoi,2022-03-01,3,0,0,0,2.5959,11637.0
VNM-ADM2-013,Hanoi,2022-04-01,4,0,0,0,2.6551,10691.0
VNM-ADM2-013,Hanoi,2022-05-01,5,0,0,0,2.5883,12957.0
VNM-ADM2-013,Hanoi,2022-06-01,6,0,0,0,2.6311,8146.0
VNM-ADM2-013,Hanoi,2022-07-01,7,0,0,0,2.59,7539.0
VNM-ADM2-013,Hanoi,2022-08-01,8,0,0,0,2.587,10888.0
VNM-ADM2-013,Hanoi,2022-09-01,9,0,0,0,2.6331,8306.0
VNM-ADM2-013,Hanoi,2022-10-01,10,0,0,0,2.6155,5687.0
VNM-ADM2-013,Hanoi,2022-11-01,11,0,0,0,2.6052,8326.0
VNM-ADM2-013,Hanoi,2022-12-01,12,0,0,0,2.6485,8295.0
VNM-ADM2-013,Hanoi,2023-01-01,13,0,0,0,2.6801,9334.0
VNM-ADM2-013,Hanoi,2023-02-01,14,0,0,0,2.6844,8456.0
VNM-ADM2-013,Hanoi,2023-03-01,15,0,0,0,2.6652,7227.0
VNM-ADM2-013,Hanoi,2023-04-01,16,0,0,0,2.7136,9979.0
VNM-ADM2-013,Hanoi,2023-05-01,17,0,0,0,2.6229,6184.0
VNM-ADM2-013,Hanoi,2023-06-01,18,0,0,0,2.6758,12682.0
VNM-ADM2-013,Hanoi,2023-07-01,19,0,0,0,2.6468,10368.0
VNM-ADM2-013,Hanoi,2023-08-01,20,0,0,0,2.655,11537.0
VNM-ADM2-013,Hanoi,2023-09-01,21,0,0,0,2.6817,12458.0
VNM-ADM2-013,Hanoi,2023-10-01,22,0,0,0,2.6724,10608.0
VNM-ADM2-013,Hanoi,2023-11-01,23,0,0,0,2.6628,11638.0
VNM-ADM2-013,Hanoi,2023-12-01,24,0,0,0,2.634,9466.0
VNM-ADM2-013,Hanoi,2024-01-01,25,0,1,0,2.6376,9620.0
VNM-ADM2-013,Hanoi,2024-02-01,26,0,1,0,2.6798,13474.0
VNM-ADM2-013,Hanoi,2024-03-01,27,0,1,0,2.7246,9210.0
VNM-ADM2-013,Hanoi,2024-04-01,28,0,1,0,2.7244,7133.0
VNM-ADM2-013,Hanoi,2024-05-01,29,0,1,0,2.6693,10741.0
VNM-ADM2-013,Hanoi,2024-06-01,30,0,1,0,2.765,14185.0
VNM-ADM2-013,Hanoi,2024-07-01,31,0,1,0,2.6944,11144.0
VNM-ADM2-013,Hanoi,2024-08-01,32,0,1,0,2.6886,8907.0
VNM-ADM2-013,Hanoi,2024-09-01,33,0,1,0,2.7413,6710.0
VNM-ADM2-013,Hanoi,2024-10-01,34,0,1,0,2.7067,10351.0
VNM-ADM2-013,Hanoi,2024-11-01,35,0,1,0,2.708,6204.0
VNM-ADM2-013,Hanoi,2024-12-01,36,0,1,0,2.7549,6090.0
VNM-ADM2-014,Hanoi,2022-01-01,1,0,0,0,2.3689,9398.0
VNM-ADM2-014,Hanoi,2022-02-01,2,0,0,0,2.2951,9517.0
VNM-ADM2-014,Hanoi,2022-03-01,3,0,0,0,2.3586,8421.0
VNM-ADM2-014,Hanoi,2022-04-01,4,0,0,0,2.3649,8935.0
VNM-ADM2-014,Hanoi,2022-05-01,5,0,0,0,2.377,8451.0
VNM-ADM2-014,Hanoi,2022-06-01,6,0,0,0,2.3691,8089.0
VNM-ADM2-014,Hanoi,2022-07-01,7,0,0,0,2.3923,8407.0
VNM-ADM2-014,Hanoi,2022-08-01,8,0,0,0,2.4284,9698.0
VNM-ADM2-014,Hanoi,2022-09-01,9,0,0,0,2.3977,6191.0
VNM-ADM2-014,Hanoi,2022-10-01,10,0,0,0,2.359,11628.0
VNM-ADM2-014,Hanoi,2022-11-01,11,0,0,0,2.4207,6671.0
VNM-ADM2-014,Hanoi,2022-12-01,12,0,0,0,2.3775,5540.0
VNM-ADM2-014,Hanoi,2023-01-01,13,0,0,0,2.3584,11815.0
VNM-ADM2-014,Hanoi,2023-02-01,14,0,0,0,2.4532,11489.0
VNM-ADM2-014,Hanoi,2023-03-01,15,0,0,0,2.4764,11714.0
VNM-ADM2-014,Hanoi,2023-04-01,16,0,0,0,2.385,13802.0
VNM-ADM2-014,Hanoi,2023-05-01,17,0,0,0,2.4198,11456.0
VNM-ADM2-014,Hanoi,2023-06-01,18,0,0,0,2.4008,14477.0
VNM-ADM2-014,Hanoi,2023-07-01,19,0,0,0,2.3778,10232.0
VNM-ADM2-014,Hanoi,2023-08-01,20,0,0,0,2.3512,10095.0
VNM-ADM2-014,Hanoi,2023-09-01,21,0,0,0,2.4338,7138.0
VNM-ADM2-014,Hanoi,2023-10-01,22,0,0,0,2.4158,11172.0
VNM-ADM2-014,Hanoi,2023-11-01,23,0,0,0,2.3977,10140.0
VNM-ADM2-014,Hanoi,2023-12-01,24,0,0,0,2.3531,7962.0
VNM-ADM2-014,Hanoi,2024-01-01,25,0,1,0,2.5033,7166.0
VNM-ADM2-014,Hanoi,2024-02-01,26,0,1,0,2.4188,11947.0
VNM-ADM2-014,Hanoi,2024-03-01,27,0,1,0,2.4966,9225.0
VNM-ADM2-014,Hanoi,2024-04-01,28,0,1,0,2.4251,13974.0
VNM-ADM2-014,Hanoi,2024-05-01,29,0,1,0,2.4574,9643.0
VNM-ADM2-014,Hanoi,2024-06-01,30,0,1,0,2.4544,12657.0
VNM-ADM2-014,Hanoi,2024-07-01,31,0,1,0,2.4916,7968.0
VNM-ADM2-014,Hanoi,2024-08-01,32,0,1,0,2.4749,8125.0
VNM-ADM2-014,Hanoi,2024-09-01,33,0,1,0,2.5162,10225.0
VNM-ADM2-014,Hanoi,2024-10-01,34,0,1,0,2.4904,1871.0
VNM-ADM2-014,Hanoi,2024-11-01,35,0,1,0,2.5018,8545.0
VNM-ADM2-014,Hanoi,2024-12-01,36,0,1,0,2.478,9689.0
VNM-ADM2-015,Hanoi,2022-01-01,1,1,0,0,2.5267,8153.0
VNM-ADM2-015,Hanoi,2022-02-01,2,1,0,0,2.5262,7361.0
VNM-ADM2-015,Hanoi,2022-03-01,3,1,0,0,2.538,9476.0
VNM-ADM2-015,Hanoi,2022-04-01,4,1,0,0,2.4852,11948.0
VNM-ADM2-015,Hanoi,2022-05-01,5,1,0,0,2.5619,8616.0
VNM-ADM2-015,Hanoi,2022-06-01,6,1,0,0,2.5487,8784.0
VNM-ADM2-015,Hanoi,2022-07-01,7,1,0,0,2.5089,7823.0
VNM-ADM2-015,Hanoi,2022-08-01,8,1,0,0,2.5893,10449.0
VNM-ADM2-015,Hanoi,2022-09-01,9,1,0,0,2.5462,7154.0
VNM-ADM2-015,Hanoi,2022-10-01,10,1,0,0,2.5784,14878.0
VNM-ADM2-015,Hanoi,2022-11-01,11,1,0,0,2.5723,7845.0
VNM-ADM2-015,Hanoi,2022-12-01,12,1,0,0,2.6551,10376.0
VNM-ADM2-015,Hanoi,2023-01-01,13,1,0,0,2.552,9820.0
VNM-ADM2-015,Hanoi,2023-02-01,14,1,0,0,2.5787,15536.0
VNM-ADM2-015,Hanoi,2023-03-01,15,1,0,0,2.6171,4569.0
VNM-ADM2-015,Hanoi,2023-04-01,16,1,0,0,2.592,5329.0
VNM-ADM2-015,Hanoi,2023-05-01,17,1,0,0,2.6228,11840.0
VNM-ADM2-015,Hanoi,2023-06-01,18,1,0,0,2.5662,7146.0
VNM-ADM2-015,Hanoi,2023-07-01,19,1,0,0,2.5677,10376.0
VNM-ADM2-015,Hanoi,2023-08-01,20,1,0,0,2.5961,9014.0
VNM-ADM2-015,Hanoi,2023-09-01,21,1,0,0,2.611,7266.0
VNM-ADM2-015,Hanoi,2023-10-01,22,1,0,0,2.5927,11270.0
VNM-ADM2-015,Hanoi,2023-11-01,23,1,0,0,2.6042,10660.0
VNM-ADM2-015,Hanoi,2023-12-01,24,1,0,0,2.5873,13523.0
VNM-ADM2-015,Hanoi,2024-01-01,25,1,1,1,2.6379,11067.0
VNM-ADM2-015,Hanoi,2024-02-01,26,1,1,1,2.7068,8986.0
VNM-ADM2-015,Hanoi,2024-03-01,27,1,1,1,2.6641,7844.0
VNM-ADM2-015,Hanoi,2024-04-01,28,1,1,1,2.7483,6172.0
VNM-ADM2-015,Hanoi,2024-05-01,29,1,1,1,2.7209,10148.0
VNM-ADM2-015,Hanoi,2024-06-01,30,1,1,1,2.6553,11854.0
VNM-ADM2-015,Hanoi,2024-07-01,31,1,1,1,2.7267,11064.0
VNM-ADM2-015,Hanoi,2024-08-01,32,1,1,1,2.7138,7055.0
VNM-ADM2-015,Hanoi,2024-09-01,33,1,1,1,2.7003,14050.0
VNM-ADM2-015,Hanoi,2024-10-01,34,1,1,1,2.6991,10638.0
VNM-ADM2-015,Hanoi,2024-11-01,35,1,1,1,2.7283,8433.0
VNM-ADM2-015,Hanoi,2024-12-01,36,1,1,1,2.6699,11026.0
VNM-ADM2-016,Hanoi,2022-01-01,1,0,0,0,2.495,8783.0
VNM-ADM2-016,Hanoi,2022-02-01,2,0,0,0,2.5952,9209.0
VNM-ADM2-016,Hanoi,2022-03-01,3,0,0,0,2.618,12632.0
VNM-ADM2-016,Hanoi,2022-04-01,4,0,0,0,2.6243,8266.0
VNM-ADM2-016,Hanoi,2022-05-01,5,0,0,0,2.5894,14220.0
VNM-ADM2-016,Hanoi,2022-06-01,6,0,0,0,2.5345,8414.0
VNM-ADM2-016,Hanoi,2022-07-01,7,0,0,0,2.6056,10276.0
VNM-ADM2-016,Hanoi,2022-08-01,8,0,0,0,2.5434,10558.0
VNM-ADM2-016,Hanoi,2022-09-01,9,0,0,0,2.6024,9893.0
VNM-ADM2-016,Hanoi,2022-10-01,10,0,0,0,2.5117,9621.0
VNM-ADM2-016,Hanoi,2022-11-01,11,0,0,0,2.5395,8681.0
VNM-ADM2-016,Hanoi,2022-12-01,12,0,0,0,2.5805,11406.0
VNM-ADM2-016,Hanoi,2023-01-01,13,0,0,0,2.6097,8958.0
VNM-ADM2-016,Hanoi,2023-02-01,14,0,0,0,2.6723,11493.0
VNM-ADM2-016,Hanoi,2023-03-01,15,0,0,0,2.5595,11151.0
VNM-ADM2-016,Hanoi,2023-04-01,16,0,0,0,2.6224,10461.0
VNM-ADM2-016,Hanoi,2023-05-01,17,0,0,0,2.5948,6994.0
VNM-ADM2-016,Hanoi,2023-06-01,18,0,0,0,2.5889,9199.0
VNM-ADM2-016,Hanoi,2023-07-01,19,0,0,0,2.5522,11752.0
VNM-ADM2-016,Hanoi,2023-08-01,20,0,0,0,2.5478,7688.0
VNM-ADM2-016,Hanoi,2023-09-01,21,0,0,0,2.5846,10609.0
VNM-ADM2-016,Hanoi,2023-10-01,22,0,0,0,2.6153,10454.0
VNM-ADM2-016,Hanoi,2023-11-01,23,0,0,0,2.6208,10176.0
VNM-ADM2-016,Hanoi,2023-12-01,24,0,0,0,2.6803,9968.0
VNM-ADM2-016,Hanoi,2024-01-01,25,0,1,0,2.6645,6573.0
VNM-ADM2-016,Hanoi,2024-02-01,26,0,1,0,2.5842,6487.0
VNM-ADM2-016,Hanoi,2024-03-01,27,0,1,0,2.6852,7232.0
VNM-ADM2-016,Hanoi,2024-04-01,28,0,1,0,2.6533,11245.0
VNM-ADM2-016,Hanoi,2024-05-01,29,0,1,0,2.6737,9777.0
VNM-ADM2-016,Hanoi,2024-06-01,30,0,1,0,2.6553,11395.0
VNM-ADM2-016,Hanoi,2024-07-01,31,0,1,0,2.6496,3379.0
VNM-ADM2-016,Hanoi,2024-08-01,32,0,1,0,2.6703,7522.0
VNM-ADM2-016,Hanoi,2024-09-01,33,0,1,0,2.7108,10136.0
VNM-ADM2-016,Hanoi,2024-10-01,34,0,1,0,2.6897,8072.0
VNM-ADM2-016,Hanoi,2024-11-01,35,0,1,0,2.6144,16251.0
VNM-ADM2-016,Hanoi,2024-12-01,36,0,1,0,2.6679,6114.0
VNM-ADM2-017,Hanoi,2022-01-01,1,1,0,0,2.5769,9227.0
VNM-ADM2-017,Hanoi,2022-02-01,2,1,0,0,2.5925,6167.0
VNM-ADM2-017,Hanoi,2022-03-01,3,1,0,0,2.5943,12175.0
VNM-ADM2-017,Hanoi,2022-04-01,4,1,0,0,2.6287,9822.0
VNM-ADM2-017,Hanoi,2022-05-01,5,1,0,0,2.6154,10901.0
VNM-ADM2-017,Hanoi,2022-06-01,6,1,0,0,2.6436,9948.0
VNM-ADM2-017,Hanoi,2022-07-01,7,1,0,0,2.6703,11017.0
VNM-ADM2-017,Hanoi,2022-08-01,8,1,0,0,2.6258,7058.0
VNM-ADM2-017,Hanoi,2022-09-01,9,1,0,0,2.633,8604.0
VNM-ADM2-017,Hanoi,2022-10-01,10,1,0,0,2.6321,14956.0
VNM-ADM2-017,Hanoi,2022-11-01,11,1,0,0,2.5511,11786.0
VNM-ADM2-017,Hanoi,2022-12-01,12,1,0,0,2.6176,9773.0
VNM-ADM2-017,Hanoi,2023-01-01,13,1,0,0,2.6169,4953.0
VNM-ADM2-017,Hanoi,2023-02-01,14,1,0,0,2.6667,9930.0
VNM-ADM2-017,Hanoi,2023-03-01,15,1,0,0,2.589,7291.0
VNM-ADM2-017,Hanoi,2023-04-01,16,1,0,0,2.6443,8475.0
VNM-ADM2-017,Hanoi,2023-05-01,17,1,0,0,2.6283,9978.0
VNM-ADM2-017,Hanoi,2023-06-01,18,1,0,0,2.593,11805.0
VNM-ADM2-017,Hanoi,2023-07-01,19,1,0,0,2.669,9294.0
VNM-ADM2-017,Hanoi,2023-08-01,20,1,0,0,2.7331,6296.0
VNM-ADM2-017,Hanoi,2023-09-01,21,1,0,0,2.6805,11581.0
VNM-ADM2-017,Hanoi,2023-10-01,22,1,0,0,2.6588,8768.0
VNM-ADM2-017,Hanoi,2023-11-01,23,1,0,0,2.6585,9857.0
VNM-ADM2-017,Hanoi,2023-12-01,24,1,0,0,2.6391,10821.0
VNM-ADM2-017,Hanoi,2024-01-01,25,1,1,1,2.8049,8179.0
VNM-ADM2-017,Hanoi,2024-02-01,26,1,1,1,2.7486,9449.0
VNM-ADM2-017,Hanoi,2024-03-01,27,1,1,1,2.7137,13916.0
VNM-ADM2-017,Hanoi,2024-04-01,28,1,1,1,2.7158,6126.0
VNM-ADM2-017,Hanoi,2024-05-01,29,1,1,1,2.7064,6997.0
VNM-ADM2-017,Hanoi,2024-06-01,30,1,1,1,2.715,5752.0
VNM-ADM2-017,Hanoi,2024-07-01,31,1,1,1,2.6865,9808.0
VNM-ADM2-017,Hanoi,2024-08-01,32,1,1,1,2.7932,8688.0
VNM-ADM2-017,Hanoi,2024-09-01,33,1,1,1,2.8005,11325.0
VNM-ADM2-017,Hanoi,2024-10-01,34,1,1,1,2.7064,12602.0
VNM-ADM2-017,Hanoi,2024-11-01,35,1,1,1,2.7594,13920.0
VNM-ADM2-017,Hanoi,2024-12-01,36,1,1,1,2.7817,13348.0
VNM-ADM2-018,Hanoi,2022-01-01,1,1,0,0,2.1174,7358.0
VNM-ADM2-018,Hanoi,2022-02-01,2,1,0,0,2.1181,12102.0
VNM-ADM2-018,Hanoi,2022-03-01,3,1,0,0,2.2034,11072.0
VNM-ADM2-018,Hanoi,2022-04-01,4,1,0,0,2.1656,11485.0
VNM-ADM2-018,Hanoi,2022-05-01,5,1,0,0,2.157,10730.0
VNM-ADM2-018,Hanoi,2022-06-01,6,1,0,0,2.2051,11458.0
VNM-ADM2-018,Hanoi,2022-07-01,7,1,0,0,2.2037,12406.0
VNM-ADM2-018,Hanoi,2022-08-01,8,1,0,0,2.1633,7269.0
VNM-ADM2-018,Hanoi,2022-09-01,9,1,0,0,2.1701,9422.0
VNM-ADM2-018,Hanoi,2022-10-01,10,1,0,0,2.1711,10844.0
VNM-ADM2-018,Hanoi,2022-11-01,11,1,0,0,2.1893,13739.0
VNM-ADM2-018,Hanoi,2022-12-01,12,1,0,0,2.1009,9143.0
VNM-ADM2-018,Hanoi,2023-01-01,13,1,0,0,2.2034,4175.0
VNM-ADM2-018,Hanoi,2023-02-01,14,1,0,0,2.1849,11216.0
VNM-ADM2-018,Hanoi,2023-03-01,15,1,0,0,2.252,6264.0
VNM-ADM2-018,Hanoi,2023-04-01,16,1,0,0,2.2171,7733.0
VNM-ADM2-018,Hanoi,2023-05-01,17,1,0,0,2.1968,11444.0
VNM-ADM2-018,Hanoi,2023-06-01,18,1,0,0,2.1956,10249.0
VNM-ADM2-018,Hanoi,2023-07-01,19,1,0,0,2.1928,13452.0
VNM-ADM2-018,Hanoi,2023-08-01,20,1,0,0,2.1838,14365.0
VNM-ADM2-018,Hanoi,2023-09-01,21,1,0,0,2.2483,10465.0
VNM-ADM2-018,Hanoi,2023-10-01,22,1,0,0,2.2493,9595.0
VNM-ADM2-018,Hanoi,2023-11-01,23,1,0,0,2.1831,10442.0
VNM-ADM2-018,Hanoi,2023-12-01,24,1,0,0,2.2518,13897.0
VNM-ADM2-018,Hanoi,2024-01-01,25,1,1,1,2.3029,9157.0
VNM-ADM2-018,Hanoi,2024-02-01,26,1,1,1,2.319,10565.0
VNM-ADM2-018,Hanoi,2024-03-01,27,1,1,1,2.3279,3081.0
VNM-ADM2-018,Hanoi,2024-04-01,28,1,1,1,2.3085,8859.0
VNM-ADM2-018,Hanoi,2024-05-01,29,1,1,1,2.3039,7338.0
VNM-ADM2-018,Hanoi,2024-06-01,30,1,1,1,2.3008,10902.0
VNM-ADM2-018,Hanoi,2024-07-01,31,1,1,1,2.318,11216.0
VNM-ADM2-018,Hanoi,2024-08-01,32,1,1,1,2.3398,7558.0
VNM-ADM2-018,Hanoi,2024-09-01,33,1,1,1,2.3078,11822.0
VNM-ADM2-018,Hanoi,2024-10-01,34,1,1,1,2.2972,12707.0
VNM-ADM2-018,Hanoi,2024-11-01,35,1,1,1,2.288,12441.0
VNM-ADM2-018,Hanoi,2024-12-01,36,1,1,1,2.2547,9028.0
VNM-ADM2-019,Hanoi,2022-01-01,1,1,0,0,2.0097,8942.0
VNM-ADM2-019,Hanoi,2022-02-01,2,1,0,0,1.96,11939.0
VNM-ADM2-019,Hanoi,2022-03-01,3,1,0,0,1.9519,13941.0
VNM-ADM2-019,Hanoi,2022-04-01,4,1,0,0,2.0079,13852.0
VNM-ADM2-019,Hanoi,2022-05-01,5,1,0,0,2.0712,12681.0
VNM-ADM2-019,Hanoi,2022-06-01,6,1,0,0,1.9631,11608.0
VNM-ADM2-019,Hanoi,2022-07-01,7,1,0,0,1.997,10635.0
VNM-ADM2-019,Hanoi,2022-08-01,8,1,0,0,2.0213,7409.0
VNM-ADM2-019,Hanoi,2022-09-01,9,1,0,0,2.0445,4715.0
VNM-ADM2-019,Hanoi,2022-10-01,10,1,0,0,1.9849,10391.0
VNM-ADM2-019,Hanoi,2022-11-01,11,1,0,0,2.0174,6053.0
VNM-ADM2-019,Hanoi,2022-12-01,12,1,0,0,2.0735,15510.0
VNM-ADM2-019,Hanoi,2023-01-01,13,1,0,0,2.0869,8784.0
VNM-ADM2-019,Hanoi,2023-02-01,14,1,0,0,2.012,7652.0
VNM-ADM2-019,Hanoi,2023-03-01,15,1,0,0,2.0901,10958.0
VNM-ADM2-019,Hanoi,2023-04-01,16,1,0,0,2.0646,8092.0
VNM-ADM2-019,Hanoi,2023-05-01,17,1,0,0,2.0475,11911.0
